,ids,skill_category,rank_,score_
4297,ID_126,Negotiation,14,53.125
4298,ID_126,Persuasion,15,52.52525252525253
4299,ID_126,Instructing,16,52.459016393442624
4300,ID_126,Judgment_and_Decision_Making,17,52.17391304347826
4301,ID_126,Critical_Thinking,18,51.85185185185185
4302,ID_126,Management_of_Personnel_Resources,19,51.28205128205128
4303,ID_126,Active_Learning,20,51.13636363636363
4304,ID_126,Mathematics,21,50.70422535211267
4305,ID_126,Monitoring,22,50.63291139240506
4306,ID_126,Systems_Evaluation,23,50.505050505050505
4307,ID_126,Service_Orientation,24,48.9051094890511
4308,ID_126,Operations_Analysis,25,48.80952380952381
4309,ID_126,Complex_Problem_Solving,26,48.484848484848484
4310,ID_126,Learning_Strategies,27,48.38709677419355
4311,ID_126,Management_of_Financial_Resources,28,47.69230769230769
4312,ID_126,Systems_Analysis,29,47.66355140186916
4313,ID_126,Coordination,30,46.478873239436616
4314,ID_126,Time_Management,31,45.806451612903224
4315,ID_126,Management_of_Material_Resources,32,45.0
4316,ID_126,Technology_Design,33,44.285714285714285
4317,ID_126,Programming,34,41.11111111111111
4318,ID_127,Troubleshooting,1,66.66666666666666
4319,ID_127,Equipment_Selection,2,66.0377358490566
4320,ID_127,Installation,3,65.71428571428571
4321,ID_127,Operation_and_Control,4,65.625
4322,ID_127,Science,5,65.0
4323,ID_127,Equipment_Maintenance,6,62.745098039215684
4324,ID_127,Repairing,7,61.19402985074627
4325,ID_127,Operation_Monitoring,8,61.016949152542374
4326,ID_127,Quality_Control_Analysis,9,60.24096385542169
4327,ID_127,Technology_Design,10,58.57142857142858
4328,ID_127,Mathematics,11,57.74647887323944
4329,ID_127,Systems_Evaluation,12,54.54545454545454
4330,ID_127,Reading_Comprehension,13,54.347826086956516
4331,ID_127,Instructing,14,54.09836065573771
4332,ID_127,Social_Perceptiveness,15,53.73134328358209
4333,ID_127,Operations_Analysis,16,53.57142857142857
4334,ID_127,Speaking,17,53.333333333333336
4335,ID_127,Monitoring,18,53.16455696202531
4336,ID_127,Negotiation,19,52.083333333333336
4337,ID_127,Critical_Thinking,20,51.85185185185185
4338,ID_127,Active_Listening,21,51.162790697674424
4339,ID_127,Active_Learning,22,51.13636363636363
4340,ID_127,Judgment_and_Decision_Making,23,50.43478260869565
4341,ID_127,Management_of_Personnel_Resources,24,50.0
4342,ID_127,Programming,25,50.0
4343,ID_127,Persuasion,26,49.494949494949495
4344,ID_127,Learning_Strategies,27,47.31182795698925
4345,ID_127,Systems_Analysis,28,46.728971962616825
4346,ID_127,Complex_Problem_Solving,29,46.21212121212121
4347,ID_127,Management_of_Financial_Resources,30,44.61538461538462
4348,ID_127,Service_Orientation,31,43.79562043795621
4349,ID_127,Coordination,32,42.25352112676056
4350,ID_127,Management_of_Material_Resources,33,40.625
4351,ID_127,Time_Management,34,40.0
4352,ID_128,Operation_and_Control,1,71.875
4353,ID_128,Troubleshooting,2,70.83333333333334
4354,ID_128,Equipment_Selection,3,69.81132075471697
4355,ID_128,Equipment_Maintenance,4,68.62745098039215
4356,ID_128,Installation,5,68.57142857142857
4357,ID_128,Mathematics,6,67.6056338028169
4358,ID_128,Repairing,7,65.67164179104478
4359,ID_128,Operation_Monitoring,8,64.40677966101694
4360,ID_128,Instructing,9,62.295081967213115
4361,ID_128,Management_of_Personnel_Resources,10,61.53846153846154
4362,ID_128,Systems_Evaluation,11,60.60606060606061
4363,ID_128,Negotiation,12,60.416666666666664
4364,ID_128,Quality_Control_Analysis,13,60.24096385542169
4365,ID_128,Technology_Design,14,60.0
4366,ID_128,Operations_Analysis,15,59.523809523809526
4367,ID_128,Monitoring,16,59.49367088607595
4368,ID_128,Persuasion,17,58.58585858585859
4369,ID_128,Social_Perceptiveness,18,58.2089552238806
4370,ID_128,Speaking,19,57.77777777777777
4371,ID_128,Science,20,57.49999999999999
4372,ID_128,Critical_Thinking,21,57.407407407407405
4373,ID_128,Active_Listening,22,56.97674418604651
4374,ID_128,Active_Learning,23,56.81818181818182
4375,ID_128,Judgment_and_Decision_Making,24,55.65217391304348
4376,ID_128,Systems_Analysis,25,55.140186915887845
4377,ID_128,Programming,26,54.44444444444444
4378,ID_128,Reading_Comprehension,27,54.347826086956516
4379,ID_128,Management_of_Financial_Resources,28,53.84615384615385
4380,ID_128,Learning_Strategies,29,53.76344086021505
4381,ID_128,Complex_Problem_Solving,30,52.27272727272727
4382,ID_128,Coordination,31,50.0
4383,ID_128,Time_Management,32,48.38709677419355
4384,ID_128,Management_of_Material_Resources,33,48.125
4385,ID_128,Service_Orientation,34,47.44525547445255
4386,ID_129,Troubleshooting,1,66.66666666666666
4387,ID_129,Operation_and_Control,2,65.625
4388,ID_129,Science,3,65.0
4389,ID_129,Equipment_Maintenance,4,64.70588235294117
4390,ID_129,Operation_Monitoring,5,64.40677966101694
4391,ID_129,Repairing,6,64.17910447761194
4392,ID_129,Equipment_Selection,7,64.15094339622641
4393,ID_129,Monitoring,8,62.0253164556962
4394,ID_129,Technology_Design,9,61.42857142857143
4395,ID_129,Quality_Control_Analysis,10,60.24096385542169
4396,ID_129,Mathematics,11,59.154929577464785
4397,ID_129,Management_of_Personnel_Resources,12,58.97435897435898
4398,ID_129,Speaking,13,57.77777777777777
4399,ID_129,Systems_Evaluation,14,57.57575757575758
4400,ID_129,Instructing,15,57.377049180327866
4401,ID_129,Negotiation,16,57.291666666666664
4402,ID_129,Installation,17,57.14285714285714
4403,ID_129,Operations_Analysis,18,57.14285714285714
4404,ID_129,Programming,19,56.666666666666664
4405,ID_129,Persuasion,20,56.56565656565656
4406,ID_129,Social_Perceptiveness,21,55.223880597014926
4407,ID_129,Active_Listening,22,54.65116279069767
4408,ID_129,Reading_Comprehension,23,54.347826086956516
4409,ID_129,Critical_Thinking,24,53.70370370370371
4410,ID_129,Active_Learning,25,53.40909090909091
4411,ID_129,Systems_Analysis,26,53.271028037383175
4412,ID_129,Learning_Strategies,27,52.68817204301075
4413,ID_129,Judgment_and_Decision_Making,28,52.17391304347826
4414,ID_129,Coordination,29,49.29577464788733
4415,ID_129,Complex_Problem_Solving,30,49.24242424242424
4416,ID_129,Management_of_Financial_Resources,31,49.23076923076923
4417,ID_129,Time_Management,32,47.096774193548384
4418,ID_129,Service_Orientation,33,45.98540145985402
4419,ID_129,Management_of_Material_Resources,34,44.375
4420,ID_130,Science,1,72.5
4421,ID_130,Operation_and_Control,2,71.875
4422,ID_130,Troubleshooting,3,66.66666666666666
4423,ID_130,Equipment_Selection,4,66.0377358490566
4424,ID_130,Operation_Monitoring,5,64.40677966101694
4425,ID_130,Installation,6,62.857142857142854
4426,ID_130,Equipment_Maintenance,7,62.745098039215684
4427,ID_130,Technology_Design,8,61.42857142857143
4428,ID_130,Mathematics,9,60.56338028169014
4429,ID_130,Monitoring,10,58.22784810126582
4430,ID_130,Repairing,11,58.2089552238806
4431,ID_130,Operations_Analysis,12,55.952380952380956
4432,ID_130,Quality_Control_Analysis,13,55.42168674698795
4433,ID_130,Systems_Evaluation,14,54.54545454545454
4434,ID_130,Reading_Comprehension,15,54.347826086956516
4435,ID_130,Instructing,16,54.09836065573771
4436,ID_130,Management_of_Personnel_Resources,17,53.84615384615385
4437,ID_130,Speaking,18,53.333333333333336
4438,ID_130,Programming,19,53.333333333333336
4439,ID_130,Persuasion,20,51.515151515151516
4440,ID_130,Active_Learning,21,51.13636363636363
4441,ID_130,Negotiation,22,51.041666666666664
4442,ID_130,Systems_Analysis,23,50.467289719626166
4443,ID_130,Critical_Thinking,24,50.0
4444,ID_130,Active_Listening,25,50.0
4445,ID_130,Judgment_and_Decision_Making,26,49.56521739130435
4446,ID_130,Learning_Strategies,27,48.38709677419355
4447,ID_130,Social_Perceptiveness,28,47.76119402985074
4448,ID_130,Complex_Problem_Solving,29,45.45454545454545
4449,ID_130,Management_of_Financial_Resources,30,45.38461538461539
4450,ID_130,Coordination,31,44.36619718309859
4451,ID_130,Time_Management,32,42.58064516129032
4452,ID_130,Service_Orientation,33,41.605839416058394
4453,ID_130,Management_of_Material_Resources,34,40.625
4454,ID_131,Equipment_Maintenance,1,58.82352941176471
4455,ID_131,Equipment_Selection,2,56.60377358490566
4456,ID_131,Troubleshooting,3,56.25
4457,ID_131,Monitoring,4,54.43037974683544
4458,ID_131,Installation,5,54.285714285714285
4459,ID_131,Speaking,6,53.333333333333336
4460,ID_131,Active_Learning,7,52.27272727272727
4461,ID_131,Reading_Comprehension,8,52.17391304347826
4462,ID_131,Repairing,9,50.74626865671642
4463,ID_131,Mathematics,10,50.70422535211267
4464,ID_131,Critical_Thinking,11,50.0
4465,ID_131,Operation_and_Control,12,50.0
4466,ID_131,Science,13,50.0
4467,ID_131,Management_of_Personnel_Resources,14,50.0
4468,ID_131,Social_Perceptiveness,15,49.25373134328358
4469,ID_131,Judgment_and_Decision_Making,16,48.69565217391305
4470,ID_131,Operation_Monitoring,17,47.45762711864407
4471,ID_131,Negotiation,18,46.875
4472,ID_131,Instructing,19,45.90163934426229
4473,ID_131,Systems_Evaluation,20,45.45454545454545
4474,ID_131,Complex_Problem_Solving,21,44.696969696969695
4475,ID_131,Quality_Control_Analysis,22,44.57831325301205
4476,ID_131,Active_Listening,23,44.18604651162791
4477,ID_131,Management_of_Financial_Resources,24,43.84615384615385
4478,ID_131,Persuasion,25,43.43434343434344
4479,ID_131,Service_Orientation,26,43.06569343065693
4480,ID_131,Learning_Strategies,27,43.01075268817204
4481,ID_131,Technology_Design,28,42.857142857142854
4482,ID_131,Systems_Analysis,29,42.05607476635514
4483,ID_131,Coordination,30,41.54929577464789
4484,ID_131,Programming,31,41.11111111111111
4485,ID_131,Operations_Analysis,32,40.476190476190474
4486,ID_131,Time_Management,33,38.70967741935484
4487,ID_131,Management_of_Material_Resources,34,38.125
4488,ID_132,Science,1,70.0
4489,ID_132,Operation_and_Control,2,68.75
4490,ID_132,Equipment_Maintenance,3,64.70588235294117
4491,ID_132,Troubleshooting,4,64.58333333333334
4492,ID_132,Technology_Design,5,64.28571428571429
4493,ID_132,Operation_Monitoring,6,62.71186440677966
4494,ID_132,Equipment_Selection,7,62.264150943396224
4495,ID_132,Mathematics,8,61.97183098591549
4496,ID_132,Installation,9,60.0
4497,ID_132,Operations_Analysis,10,59.523809523809526
4498,ID_132,Monitoring,11,59.49367088607595
4499,ID_132,Quality_Control_Analysis,12,59.036144578313255
4500,ID_132,Repairing,13,58.2089552238806
4501,ID_132,Systems_Evaluation,14,57.57575757575758
4502,ID_132,Programming,15,56.666666666666664
4503,ID_132,Reading_Comprehension,16,56.52173913043478
4504,ID_132,Instructing,17,55.73770491803278
4505,ID_132,Management_of_Personnel_Resources,18,55.12820512820513
4506,ID_132,Persuasion,19,54.54545454545454
4507,ID_132,Systems_Analysis,20,54.20560747663551
4508,ID_132,Negotiation,21,54.166666666666664
4509,ID_132,Active_Listening,22,53.48837209302325
4510,ID_132,Speaking,23,53.333333333333336
4511,ID_132,Critical_Thinking,24,52.77777777777778
4512,ID_132,Learning_Strategies,25,52.68817204301075
4513,ID_132,Active_Learning,26,52.27272727272727
4514,ID_132,Social_Perceptiveness,27,52.23880597014925
4515,ID_132,Judgment_and_Decision_Making,28,52.17391304347826
4516,ID_132,Management_of_Financial_Resources,29,49.23076923076923
4517,ID_132,Complex_Problem_Solving,30,48.484848484848484
4518,ID_132,Coordination,31,47.183098591549296
4519,ID_132,Time_Management,32,45.806451612903224
4520,ID_132,Service_Orientation,33,45.25547445255474
4521,ID_132,Management_of_Material_Resources,34,44.375
4522,ID_133,Equipment_Maintenance,1,54.90196078431373
4523,ID_133,Equipment_Selection,2,54.71698113207547
4524,ID_133,Active_Learning,3,53.40909090909091
4525,ID_133,Reading_Comprehension,4,52.17391304347826
4526,ID_133,Troubleshooting,5,52.083333333333336
4527,ID_133,Monitoring,6,51.89873417721519
4528,ID_133,Social_Perceptiveness,7,50.74626865671642
4529,ID_133,Judgment_and_Decision_Making,8,50.43478260869565
4530,ID_133,Critical_Thinking,9,50.0
4531,ID_133,Mathematics,10,49.29577464788733
4532,ID_133,Repairing,11,49.25373134328358
4533,ID_133,Speaking,12,48.888888888888886
4534,ID_133,Management_of_Personnel_Resources,13,48.717948717948715
4535,ID_133,Installation,14,48.57142857142857
4536,ID_133,Science,15,47.5
4537,ID_133,Negotiation,16,46.875
4538,ID_133,Complex_Problem_Solving,17,46.21212121212121
4539,ID_133,Management_of_Financial_Resources,18,46.15384615384615
4540,ID_133,Systems_Evaluation,19,45.45454545454545
4541,ID_133,Active_Listening,20,45.348837209302324
4542,ID_133,Service_Orientation,21,45.25547445255474
4543,ID_133,Quality_Control_Analysis,22,44.57831325301205
4544,ID_133,Persuasion,23,44.44444444444444
4545,ID_133,Instructing,24,44.26229508196721
4546,ID_133,Learning_Strategies,25,44.086021505376344
4547,ID_133,Operation_Monitoring,26,44.06779661016949
4548,ID_133,Systems_Analysis,27,43.925233644859816
4549,ID_133,Operation_and_Control,28,43.75
4550,ID_133,Coordination,29,43.66197183098591
4551,ID_133,Technology_Design,30,42.857142857142854
4552,ID_133,Programming,31,41.11111111111111
4553,ID_133,Time_Management,32,40.64516129032258
4554,ID_133,Operations_Analysis,33,40.476190476190474
4555,ID_133,Management_of_Material_Resources,34,40.0
4556,ID_134,Reading_Comprehension,1,69.56521739130434
4557,ID_134,Operation_and_Control,2,68.75
4558,ID_134,Speaking,3,66.66666666666666
4559,ID_134,Installation,4,60.0
4560,ID_134,Monitoring,5,58.22784810126582
4561,ID_134,Social_Perceptiveness,6,58.2089552238806
4562,ID_134,Mathematics,7,57.74647887323944
4563,ID_134,Science,8,57.49999999999999
4564,ID_134,Troubleshooting,9,56.25
4565,ID_134,Active_Learning,10,55.68181818181818
4566,ID_134,Critical_Thinking,11,55.55555555555556
4567,ID_134,Management_of_Personnel_Resources,12,55.12820512820513
4568,ID_134,Active_Listening,13,52.32558139534884
4569,ID_134,Judgment_and_Decision_Making,14,52.17391304347826
4570,ID_134,Equipment_Maintenance,15,50.98039215686274
4571,ID_134,Equipment_Selection,16,50.943396226415096
4572,ID_134,Negotiation,17,50.0
4573,ID_134,Instructing,18,49.18032786885246
4574,ID_134,Systems_Evaluation,19,48.484848484848484
4575,ID_134,Complex_Problem_Solving,20,48.484848484848484
4576,ID_134,Learning_Strategies,21,48.38709677419355
4577,ID_134,Repairing,22,47.76119402985074
4578,ID_134,Persuasion,23,47.474747474747474
4579,ID_134,Service_Orientation,24,46.715328467153284
4580,ID_134,Systems_Analysis,25,45.794392523364486
4581,ID_134,Coordination,26,45.774647887323944
4582,ID_134,Operation_Monitoring,27,45.76271186440678
4583,ID_134,Technology_Design,28,45.714285714285715
4584,ID_134,Operations_Analysis,29,45.23809523809524
4585,ID_134,Management_of_Financial_Resources,30,43.84615384615385
4586,ID_134,Quality_Control_Analysis,31,43.373493975903614
4587,ID_134,Programming,32,42.22222222222222
4588,ID_134,Time_Management,33,40.64516129032258
4589,ID_134,Management_of_Material_Resources,34,38.75
4590,ID_135,Operation_and_Control,1,71.875
4591,ID_135,Installation,2,71.42857142857143
4592,ID_135,Troubleshooting,3,68.75
4593,ID_135,Equipment_Maintenance,4,68.62745098039215
4594,ID_135,Equipment_Selection,5,67.9245283018868
4595,ID_135,Operation_Monitoring,6,67.79661016949152
4596,ID_135,Science,7,62.5
4597,ID_135,Repairing,8,59.70149253731343
4598,ID_135,Technology_Design,9,58.57142857142858
4599,ID_135,Instructing,10,55.73770491803278
4600,ID_135,Speaking,11,55.55555555555556
4601,ID_135,Mathematics,12,54.929577464788736
4602,ID_135,Operations_Analysis,13,54.761904761904766
4603,ID_135,Social_Perceptiveness,14,53.73134328358209
4604,ID_135,Monitoring,15,53.16455696202531
4605,ID_135,Quality_Control_Analysis,16,53.01204819277109
4606,ID_135,Management_of_Personnel_Resources,17,51.28205128205128
4607,ID_135,Negotiation,18,50.0
4608,ID_135,Active_Listening,19,50.0
4609,ID_135,Reading_Comprehension,20,50.0
4610,ID_135,Programming,21,50.0
4611,ID_135,Active_Learning,22,50.0
4612,ID_135,Systems_Evaluation,23,49.494949494949495
4613,ID_135,Persuasion,24,48.484848484848484
4614,ID_135,Critical_Thinking,25,48.148148148148145
4615,ID_135,Judgment_and_Decision_Making,26,47.82608695652174
4616,ID_135,Learning_Strategies,27,47.31182795698925
4617,ID_135,Systems_Analysis,28,46.728971962616825
4618,ID_135,Complex_Problem_Solving,29,43.18181818181818
4619,ID_135,Management_of_Financial_Resources,30,42.30769230769231
4620,ID_135,Service_Orientation,31,41.605839416058394
4621,ID_135,Coordination,32,40.845070422535215
4622,ID_135,Time_Management,33,39.35483870967742
4623,ID_135,Management_of_Material_Resources,34,38.125
4624,ID_136,Reading_Comprehension,1,54.347826086956516
4625,ID_136,Installation,2,51.42857142857142
4626,ID_136,Speaking,3,51.11111111111111
4627,ID_136,Equipment_Maintenance,4,50.98039215686274
4628,ID_136,Operation_Monitoring,5,50.847457627118644
4629,ID_136,Social_Perceptiveness,6,50.74626865671642
4630,ID_136,Operation_and_Control,7,50.0
4631,ID_136,Troubleshooting,8,50.0
4632,ID_136,Instructing,9,49.18032786885246
4633,ID_136,Mathematics,10,47.88732394366197
4634,ID_136,Science,11,47.5
4635,ID_136,Equipment_Selection,12,47.16981132075472
4636,ID_136,Quality_Control_Analysis,13,46.98795180722892
4637,ID_136,Monitoring,14,46.835443037974684
4638,ID_136,Active_Learning,15,46.590909090909086
4639,ID_136,Repairing,16,46.26865671641791
4640,ID_136,Critical_Thinking,17,44.44444444444444
4641,ID_136,Active_Listening,18,44.18604651162791
4642,ID_136,Judgment_and_Decision_Making,19,43.47826086956522
4643,ID_136,Management_of_Personnel_Resources,20,42.30769230769231
4644,ID_136,Complex_Problem_Solving,21,40.909090909090914
4645,ID_136,Learning_Strategies,22,40.86021505376344
4646,ID_136,Negotiation,23,39.58333333333333
4647,ID_136,Service_Orientation,24,39.416058394160586
4648,ID_136,Systems_Evaluation,25,39.39393939393939
4649,ID_136,Coordination,26,38.732394366197184
4650,ID_136,Technology_Design,27,38.57142857142858
4651,ID_136,Management_of_Financial_Resources,28,38.46153846153847
4652,ID_136,Systems_Analysis,29,38.31775700934579
4653,ID_136,Persuasion,30,37.37373737373738
4654,ID_136,Time_Management,31,36.12903225806451
4655,ID_136,Operations_Analysis,32,35.714285714285715
4656,ID_136,Programming,33,33.33333333333333
4657,ID_136,Management_of_Material_Resources,34,32.5
4658,ID_137,Science,1,77.5
4659,ID_137,Installation,2,77.14285714285715
4660,ID_137,Operation_and_Control,3,75.0
4661,ID_137,Technology_Design,4,74.28571428571429
4662,ID_137,Equipment_Selection,5,69.81132075471697
4663,ID_137,Mathematics,6,69.01408450704226
4664,ID_137,Troubleshooting,7,66.66666666666666
4665,ID_137,Operation_Monitoring,8,66.10169491525424
4666,ID_137,Equipment_Maintenance,9,64.70588235294117
4667,ID_137,Operations_Analysis,10,64.28571428571429
4668,ID_137,Repairing,11,62.68656716417911
4669,ID_137,Quality_Control_Analysis,12,62.65060240963856
4670,ID_137,Programming,13,62.22222222222222
4671,ID_137,Monitoring,14,60.75949367088608
4672,ID_137,Systems_Evaluation,15,60.60606060606061
4673,ID_137,Speaking,16,60.0
4674,ID_137,Management_of_Personnel_Resources,17,58.97435897435898
4675,ID_137,Instructing,18,57.377049180327866
4676,ID_137,Negotiation,19,57.291666666666664
4677,ID_137,Systems_Analysis,20,57.009345794392516
4678,ID_137,Active_Learning,21,56.81818181818182
4679,ID_137,Social_Perceptiveness,22,56.71641791044776
4680,ID_137,Persuasion,23,56.56565656565656
4681,ID_137,Reading_Comprehension,24,54.347826086956516
4682,ID_137,Judgment_and_Decision_Making,25,53.04347826086957
4683,ID_137,Critical_Thinking,26,52.77777777777778
4684,ID_137,Learning_Strategies,27,52.68817204301075
4685,ID_137,Active_Listening,28,52.32558139534884
4686,ID_137,Management_of_Financial_Resources,29,50.0
4687,ID_137,Complex_Problem_Solving,30,49.24242424242424
4688,ID_137,Coordination,31,45.774647887323944
4689,ID_137,Time_Management,32,44.516129032258064
4690,ID_137,Management_of_Material_Resources,33,44.375
4691,ID_137,Service_Orientation,34,41.605839416058394
4692,ID_138,Reading_Comprehension,1,69.56521739130434
4693,ID_138,Operation_and_Control,2,65.625
4694,ID_138,Speaking,3,64.44444444444444
4695,ID_138,Mathematics,4,60.56338028169014
4696,ID_138,Installation,5,60.0
4697,ID_138,Social_Perceptiveness,6,59.70149253731343
4698,ID_138,Monitoring,7,59.49367088607595
4699,ID_138,Active_Learning,8,57.95454545454546
4700,ID_138,Science,9,57.49999999999999
4701,ID_138,Critical_Thinking,10,57.407407407407405
4702,ID_138,Management_of_Personnel_Resources,11,56.41025641025641
4703,ID_138,Troubleshooting,12,56.25
4704,ID_138,Active_Listening,13,54.65116279069767
4705,ID_138,Judgment_and_Decision_Making,14,53.91304347826087
4706,ID_138,Equipment_Selection,15,52.83018867924528
4707,ID_138,Negotiation,16,52.083333333333336
4708,ID_138,Systems_Evaluation,17,51.515151515151516
4709,ID_138,Equipment_Maintenance,18,50.98039215686274
4710,ID_138,Complex_Problem_Solving,19,50.75757575757576
4711,ID_138,Repairing,20,50.74626865671642
4712,ID_138,Learning_Strategies,21,50.53763440860215
4713,ID_138,Service_Orientation,22,50.36496350364964
4714,ID_138,Persuasion,23,49.494949494949495
4715,ID_138,Coordination,24,49.29577464788733
4716,ID_138,Instructing,25,49.18032786885246
4717,ID_138,Operations_Analysis,26,48.80952380952381
4718,ID_138,Technology_Design,27,48.57142857142857
4719,ID_138,Management_of_Financial_Resources,28,47.69230769230769
4720,ID_138,Systems_Analysis,29,47.66355140186916
4721,ID_138,Operation_Monitoring,30,47.45762711864407
4722,ID_138,Quality_Control_Analysis,31,45.78313253012048
4723,ID_138,Time_Management,32,43.87096774193549
4724,ID_138,Programming,33,43.333333333333336
4725,ID_138,Management_of_Material_Resources,34,41.875
4726,ID_139,Operation_and_Control,1,71.875
4727,ID_139,Science,2,70.0
4728,ID_139,Troubleshooting,3,64.58333333333334
4729,ID_139,Equipment_Selection,4,64.15094339622641
4730,ID_139,Installation,5,62.857142857142854
4731,ID_139,Operation_Monitoring,6,62.71186440677966
4732,ID_139,Equipment_Maintenance,7,60.78431372549019
4733,ID_139,Technology_Design,8,60.0
4734,ID_139,Mathematics,9,59.154929577464785
4735,ID_139,Monitoring,10,58.22784810126582
4736,ID_139,Repairing,11,56.71641791044776
4737,ID_139,Operations_Analysis,12,54.761904761904766
4738,ID_139,Reading_Comprehension,13,54.347826086956516
4739,ID_139,Instructing,14,54.09836065573771
4740,ID_139,Management_of_Personnel_Resources,15,53.84615384615385
4741,ID_139,Systems_Evaluation,16,53.535353535353536
4742,ID_139,Speaking,17,53.333333333333336
4743,ID_139,Quality_Control_Analysis,18,53.01204819277109
4744,ID_139,Programming,19,52.22222222222223
4745,ID_139,Persuasion,20,51.515151515151516
4746,ID_139,Active_Learning,21,51.13636363636363
4747,ID_139,Negotiation,22,51.041666666666664
4748,ID_139,Active_Listening,23,50.0
4749,ID_139,Systems_Analysis,24,49.532710280373834
4750,ID_139,Critical_Thinking,25,49.074074074074076
4751,ID_139,Judgment_and_Decision_Making,26,48.69565217391305
4752,ID_139,Learning_Strategies,27,48.38709677419355
4753,ID_139,Social_Perceptiveness,28,47.76119402985074
4754,ID_139,Complex_Problem_Solving,29,44.696969696969695
4755,ID_139,Management_of_Financial_Resources,30,44.61538461538462
4756,ID_139,Coordination,31,43.66197183098591
4757,ID_139,Time_Management,32,42.58064516129032
4758,ID_139,Service_Orientation,33,41.605839416058394
4759,ID_139,Management_of_Material_Resources,34,41.25
4760,ID_140,Operation_and_Control,1,65.625
4761,ID_140,Science,2,62.5
4762,ID_140,Operation_Monitoring,3,59.32203389830508
4763,ID_140,Equipment_Maintenance,4,58.82352941176471
4764,ID_140,Troubleshooting,5,58.333333333333336
4765,ID_140,Repairing,6,56.71641791044776
4766,ID_140,Technology_Design,7,55.714285714285715
4767,ID_140,Monitoring,8,55.69620253164557
4768,ID_140,Equipment_Selection,9,54.71698113207547
4769,ID_140,Installation,10,54.285714285714285
4770,ID_140,Quality_Control_Analysis,11,54.21686746987952
4771,ID_140,Speaking,12,53.333333333333336
4772,ID_140,Instructing,13,52.459016393442624
4773,ID_140,Reading_Comprehension,14,52.17391304347826
4774,ID_140,Management_of_Personnel_Resources,15,51.28205128205128
4775,ID_140,Systems_Evaluation,16,50.505050505050505
4776,ID_140,Operations_Analysis,17,50.0
4777,ID_140,Mathematics,18,49.29577464788733
4778,ID_140,Active_Learning,19,48.86363636363637
4779,ID_140,Persuasion,20,48.484848484848484
4780,ID_140,Negotiation,21,47.91666666666667
4781,ID_140,Programming,22,47.77777777777778
4782,ID_140,Active_Listening,23,47.674418604651166
4783,ID_140,Systems_Analysis,24,46.728971962616825
4784,ID_140,Critical_Thinking,25,46.2962962962963
4785,ID_140,Social_Perceptiveness,26,46.26865671641791
4786,ID_140,Judgment_and_Decision_Making,27,45.21739130434783
4787,ID_140,Learning_Strategies,28,45.16129032258064
4788,ID_140,Complex_Problem_Solving,29,43.18181818181818
4789,ID_140,Management_of_Financial_Resources,30,43.07692307692308
4790,ID_140,Coordination,31,42.25352112676056
4791,ID_140,Time_Management,32,41.29032258064516
4792,ID_140,Service_Orientation,33,40.87591240875913
4793,ID_140,Management_of_Material_Resources,34,39.375
4794,ID_141,Installation,1,62.857142857142854
4795,ID_141,Equipment_Maintenance,2,62.745098039215684
4796,ID_141,Operation_and_Control,3,62.5
4797,ID_141,Troubleshooting,4,60.416666666666664
4798,ID_141,Equipment_Selection,5,58.490566037735846
4799,ID_141,Mathematics,6,57.74647887323944
4800,ID_141,Repairing,7,56.71641791044776
4801,ID_141,Monitoring,8,55.69620253164557
4802,ID_141,Science,9,55.00000000000001
4803,ID_141,Quality_Control_Analysis,10,54.21686746987952
4804,ID_141,Operation_Monitoring,11,52.54237288135594
4805,ID_141,Reading_Comprehension,12,52.17391304347826
4806,ID_141,Management_of_Personnel_Resources,13,51.28205128205128
4807,ID_141,Active_Learning,14,50.0
4808,ID_141,Operations_Analysis,15,50.0
4809,ID_141,Social_Perceptiveness,16,49.25373134328358
4810,ID_141,Active_Listening,17,48.837209302325576
4811,ID_141,Technology_Design,18,48.57142857142857
4812,ID_141,Instructing,19,47.540983606557376
4813,ID_141,Systems_Evaluation,20,47.474747474747474
4814,ID_141,Critical_Thinking,21,46.2962962962963
4815,ID_141,Negotiation,22,45.83333333333333
4816,ID_141,Persuasion,23,45.45454545454545
4817,ID_141,Speaking,24,44.44444444444444
4818,ID_141,Judgment_and_Decision_Making,25,44.34782608695652
4819,ID_141,Systems_Analysis,26,43.925233644859816
4820,ID_141,Programming,27,42.22222222222222
4821,ID_141,Learning_Strategies,28,41.935483870967744
4822,ID_141,Complex_Problem_Solving,29,40.15151515151515
4823,ID_141,Management_of_Financial_Resources,30,40.0
4824,ID_141,Service_Orientation,31,38.68613138686132
4825,ID_141,Coordination,32,36.61971830985916
4826,ID_141,Time_Management,33,35.483870967741936
4827,ID_141,Management_of_Material_Resources,34,35.0
4828,ID_142,Equipment_Selection,1,75.47169811320755
4829,ID_142,Installation,2,74.28571428571429
4830,ID_142,Reading_Comprehension,3,73.91304347826086
4831,ID_142,Troubleshooting,4,72.91666666666666
4832,ID_142,Equipment_Maintenance,5,72.54901960784314
4833,ID_142,Operation_and_Control,6,68.75
4834,ID_142,Social_Perceptiveness,7,68.65671641791045
4835,ID_142,Repairing,8,68.65671641791045
4836,ID_142,Speaking,9,66.66666666666666
4837,ID_142,Operation_Monitoring,10,64.40677966101694
4838,ID_142,Quality_Control_Analysis,11,62.65060240963856
4839,ID_142,Science,12,62.5
4840,ID_142,Active_Learning,13,62.5
