,ids,skill_category,rank,score,feature
5871,ID_172,Systems_Evaluation,24,54.54545454545454,feature_5
5872,ID_172,Technology_Design,25,54.285714285714285,feature_2
5873,ID_172,Judgment_and_Decision_Making,26,53.91304347826087,feature_1
5874,ID_172,Service_Orientation,27,51.82481751824818,feature_3
5875,ID_172,Complex_Problem_Solving,28,51.515151515151516,feature_1
5876,ID_172,Systems_Analysis,29,51.4018691588785,feature_1
5877,ID_172,Programming,30,51.11111111111111,feature_1
5878,ID_172,Management_of_Financial_Resources,31,50.76923076923077,feature_2
5879,ID_172,Coordination,32,50.0,feature_1
5880,ID_172,Time_Management,33,49.03225806451613,feature_1
5881,ID_172,Management_of_Material_Resources,34,46.875,feature_2
5882,ID_173,Science,1,82.5,feature_1
5883,ID_173,Operation_and_Control,2,81.25,feature_1
5884,ID_173,Installation,3,80.0,feature_1
5885,ID_173,Troubleshooting,4,75.0,feature_1
5886,ID_173,Equipment_Selection,5,73.58490566037736,feature_1
5887,ID_173,Mathematics,6,73.23943661971832,feature_1
5888,ID_173,Technology_Design,7,72.85714285714285,feature_1
5889,ID_173,Equipment_Maintenance,8,70.58823529411765,feature_1
5890,ID_173,Instructing,9,70.49180327868852,feature_1
5891,ID_173,Quality_Control_Analysis,10,69.87951807228916,feature_3
5892,ID_173,Operation_Monitoring,11,69.49152542372882,feature_3
5893,ID_173,Speaking,12,68.88888888888889,feature_4
5894,ID_173,Monitoring,13,68.35443037974683,feature_2
5895,ID_173,Systems_Evaluation,14,67.67676767676768,feature_5
5896,ID_173,Active_Learning,15,65.9090909090909,feature_4
5897,ID_173,Repairing,16,65.67164179104478,feature_3
5898,ID_173,Operations_Analysis,17,65.47619047619048,feature_1
5899,ID_173,Management_of_Personnel_Resources,18,65.38461538461539,feature_2
5900,ID_173,Programming,19,63.33333333333333,feature_2
5901,ID_173,Critical_Thinking,20,62.96296296296296,feature_4
5902,ID_173,Social_Perceptiveness,21,62.68656716417911,feature_3
5903,ID_173,Systems_Analysis,22,62.616822429906534,feature_2
5904,ID_173,Negotiation,23,62.5,feature_1
5905,ID_173,Learning_Strategies,24,62.365591397849464,feature_1
5906,ID_173,Judgment_and_Decision_Making,25,61.73913043478261,feature_1
5907,ID_173,Management_of_Financial_Resources,26,60.76923076923077,feature_2
5908,ID_173,Persuasion,27,60.60606060606061,feature_1
5909,ID_173,Active_Listening,28,60.46511627906976,feature_1
5910,ID_173,Complex_Problem_Solving,29,59.84848484848485,feature_1
5911,ID_173,Reading_Comprehension,30,58.69565217391305,feature_1
5912,ID_173,Coordination,31,57.04225352112676,feature_2
5913,ID_173,Service_Orientation,32,55.47445255474452,feature_1
5914,ID_173,Management_of_Material_Resources,33,54.37499999999999,feature_3
5915,ID_173,Time_Management,34,53.5483870967742,feature_1
5916,ID_174,Installation,1,60.0,feature_2
5917,ID_174,Reading_Comprehension,2,58.69565217391305,feature_2
5918,ID_174,Social_Perceptiveness,3,58.2089552238806,feature_5
5919,ID_174,Repairing,4,58.2089552238806,feature_2
5920,ID_174,Speaking,5,57.77777777777777,feature_3
5921,ID_174,Equipment_Maintenance,6,56.86274509803921,feature_2
5922,ID_174,Equipment_Selection,7,56.60377358490566,feature_1
5923,ID_174,Troubleshooting,8,54.166666666666664,feature_5
5924,ID_174,Operation_and_Control,9,53.125,feature_1
5925,ID_174,Management_of_Personnel_Resources,10,52.56410256410257,feature_1
5926,ID_174,Active_Learning,11,52.27272727272727,feature_1
5927,ID_174,Mathematics,12,52.112676056338024,feature_3
5928,ID_174,Monitoring,13,51.89873417721519,feature_2
5929,ID_174,Critical_Thinking,14,50.92592592592593,feature_4
5930,ID_174,Active_Listening,15,50.0,feature_4
5931,ID_174,Science,16,50.0,feature_1
5932,ID_174,Quality_Control_Analysis,17,49.39759036144578,feature_5
5933,ID_174,Instructing,18,49.18032786885246,feature_1
5934,ID_174,Judgment_and_Decision_Making,19,48.69565217391305,feature_3
5935,ID_174,Negotiation,20,46.875,feature_1
5936,ID_174,Service_Orientation,21,46.715328467153284,feature_4
5937,ID_174,Persuasion,22,46.464646464646464,feature_1
5938,ID_174,Operation_Monitoring,23,45.76271186440678,feature_1
5939,ID_174,Technology_Design,24,45.714285714285715,feature_1
5940,ID_174,Systems_Evaluation,25,45.45454545454545,feature_1
5941,ID_174,Learning_Strategies,26,45.16129032258064,feature_2
5942,ID_174,Complex_Problem_Solving,27,43.18181818181818,feature_4
5943,ID_174,Operations_Analysis,28,42.857142857142854,feature_2
5944,ID_174,Management_of_Financial_Resources,29,42.30769230769231,feature_4
5945,ID_174,Coordination,30,42.25352112676056,feature_1
5946,ID_174,Systems_Analysis,31,42.05607476635514,feature_1
5947,ID_174,Programming,32,41.11111111111111,feature_3
5948,ID_174,Time_Management,33,40.64516129032258,feature_1
5949,ID_174,Management_of_Material_Resources,34,38.75,feature_1
5950,ID_175,Operation_and_Control,1,56.25,feature_2
5951,ID_175,Equipment_Selection,2,54.71698113207547,feature_3
5952,ID_175,Repairing,3,52.23880597014925,feature_1
5953,ID_175,Troubleshooting,4,52.083333333333336,feature_1
5954,ID_175,Installation,5,51.42857142857142,feature_4
5955,ID_175,Operation_Monitoring,6,50.847457627118644,feature_1
5956,ID_175,Science,7,50.0,feature_2
5957,ID_175,Equipment_Maintenance,8,49.01960784313725,feature_1
5958,ID_175,Speaking,9,48.888888888888886,feature_2
5959,ID_175,Mathematics,10,46.478873239436616,feature_2
5960,ID_175,Social_Perceptiveness,11,46.26865671641791,feature_3
5961,ID_175,Technology_Design,12,45.714285714285715,feature_4
5962,ID_175,Monitoring,13,45.56962025316456,feature_1
5963,ID_175,Management_of_Personnel_Resources,14,44.871794871794876,feature_2
5964,ID_175,Quality_Control_Analysis,15,44.57831325301205,feature_1
5965,ID_175,Instructing,16,44.26229508196721,feature_2
5966,ID_175,Operations_Analysis,17,44.047619047619044,feature_5
5967,ID_175,Active_Listening,18,43.02325581395349,feature_5
5968,ID_175,Active_Learning,19,42.04545454545455,feature_3
5969,ID_175,Negotiation,20,41.66666666666667,feature_2
5970,ID_175,Reading_Comprehension,21,41.30434782608695,feature_3
5971,ID_175,Systems_Evaluation,22,40.4040404040404,feature_1
5972,ID_175,Persuasion,23,40.4040404040404,feature_2
5973,ID_175,Critical_Thinking,24,39.81481481481482,feature_2
5974,ID_175,Programming,25,38.88888888888889,feature_5
5975,ID_175,Learning_Strategies,26,38.70967741935484,feature_2
5976,ID_175,Judgment_and_Decision_Making,27,38.26086956521739,feature_2
5977,ID_175,Systems_Analysis,28,36.44859813084112,feature_2
5978,ID_175,Management_of_Financial_Resources,29,36.15384615384615,feature_4
5979,ID_175,Service_Orientation,30,35.76642335766424,feature_3
5980,ID_175,Complex_Problem_Solving,31,35.60606060606061,feature_2
5981,ID_175,Time_Management,32,34.83870967741935,feature_1
5982,ID_175,Coordination,33,34.50704225352113,feature_2
5983,ID_175,Management_of_Material_Resources,34,33.125,feature_1
5984,ID_176,Equipment_Maintenance,1,68.62745098039215,feature_1
5985,ID_176,Equipment_Selection,2,67.9245283018868,feature_1
5986,ID_176,Repairing,3,67.16417910447761,feature_4
5987,ID_176,Troubleshooting,4,66.66666666666666,feature_3
5988,ID_176,Installation,5,65.71428571428571,feature_4
5989,ID_176,Operation_Monitoring,6,64.40677966101694,feature_1
5990,ID_176,Quality_Control_Analysis,7,63.85542168674698,feature_1
5991,ID_176,Operation_and_Control,8,62.5,feature_1
5992,ID_176,Mathematics,9,60.56338028169014,feature_1
5993,ID_176,Social_Perceptiveness,10,58.2089552238806,feature_5
5994,ID_176,Speaking,11,57.77777777777777,feature_1
5995,ID_176,Science,12,57.49999999999999,feature_1
5996,ID_176,Active_Listening,13,55.81395348837209,feature_2
5997,ID_176,Instructing,14,55.73770491803278,feature_1
5998,ID_176,Monitoring,15,55.69620253164557,feature_4
5999,ID_176,Learning_Strategies,16,54.83870967741935,feature_1
6000,ID_176,Reading_Comprehension,17,54.347826086956516,feature_1
6001,ID_176,Systems_Evaluation,18,53.535353535353536,feature_2
6002,ID_176,Negotiation,19,53.125,feature_4
6003,ID_176,Management_of_Personnel_Resources,20,52.56410256410257,feature_3
6004,ID_176,Operations_Analysis,21,52.38095238095239,feature_2
6005,ID_176,Critical_Thinking,22,51.85185185185185,feature_1
6006,ID_176,Technology_Design,23,51.42857142857142,feature_3
6007,ID_176,Active_Learning,24,51.13636363636363,feature_3
6008,ID_176,Judgment_and_Decision_Making,25,49.56521739130435,feature_4
6009,ID_176,Persuasion,26,49.494949494949495,feature_2
6010,ID_176,Systems_Analysis,27,48.598130841121495,feature_2
6011,ID_176,Management_of_Financial_Resources,28,48.46153846153846,feature_1
6012,ID_176,Service_Orientation,29,48.175182481751825,feature_2
6013,ID_176,Complex_Problem_Solving,30,47.72727272727273,feature_4
6014,ID_176,Programming,31,45.55555555555556,feature_2
6015,ID_176,Coordination,32,45.07042253521127,feature_3
6016,ID_176,Time_Management,33,42.58064516129032,feature_1
6017,ID_176,Management_of_Material_Resources,34,42.5,feature_1
6018,ID_177,Installation,1,82.85714285714286,feature_5
6019,ID_177,Equipment_Maintenance,2,82.35294117647058,feature_2
6020,ID_177,Troubleshooting,3,81.25,feature_1
6021,ID_177,Operation_and_Control,4,81.25,feature_2
6022,ID_177,Equipment_Selection,5,81.13207547169812,feature_4
6023,ID_177,Repairing,6,80.59701492537313,feature_3
6024,ID_177,Science,7,80.0,feature_5
6025,ID_177,Speaking,8,77.77777777777779,feature_1
6026,ID_177,Social_Perceptiveness,9,77.61194029850746,feature_2
6027,ID_177,Mathematics,10,77.46478873239437,feature_3
6028,ID_177,Operation_Monitoring,11,76.27118644067797,feature_1
6029,ID_177,Quality_Control_Analysis,12,75.90361445783132,feature_1
6030,ID_177,Technology_Design,13,74.28571428571429,feature_3
6031,ID_177,Active_Listening,14,69.76744186046511,feature_2
6032,ID_177,Monitoring,15,69.62025316455697,feature_2
6033,ID_177,Reading_Comprehension,16,69.56521739130434,feature_2
6034,ID_177,Operations_Analysis,17,69.04761904761905,feature_5
6035,ID_177,Instructing,18,68.85245901639344,feature_3
6036,ID_177,Management_of_Personnel_Resources,19,67.94871794871796,feature_5
6037,ID_177,Active_Learning,20,67.04545454545455,feature_2
6038,ID_177,Systems_Evaluation,21,66.66666666666666,feature_4
6039,ID_177,Learning_Strategies,22,66.66666666666666,feature_1
6040,ID_177,Judgment_and_Decision_Making,23,66.08695652173913,feature_4
6041,ID_177,Critical_Thinking,24,65.74074074074075,feature_1
6042,ID_177,Negotiation,25,65.625,feature_2
6043,ID_177,Persuasion,26,63.63636363636363,feature_1
6044,ID_177,Systems_Analysis,27,63.55140186915887,feature_1
6045,ID_177,Programming,28,63.33333333333333,feature_3
6046,ID_177,Complex_Problem_Solving,29,62.121212121212125,feature_2
6047,ID_177,Management_of_Financial_Resources,30,61.53846153846154,feature_1
6048,ID_177,Coordination,31,59.859154929577464,feature_2
6049,ID_177,Service_Orientation,32,59.854014598540154,feature_1
6050,ID_177,Time_Management,33,58.70967741935483,feature_2
6051,ID_177,Management_of_Material_Resources,34,57.49999999999999,feature_1
6052,ID_178,Installation,1,82.85714285714286,feature_3
6053,ID_178,Equipment_Selection,2,77.35849056603774,feature_2
6054,ID_178,Troubleshooting,3,77.08333333333334,feature_3
6055,ID_178,Equipment_Maintenance,4,76.47058823529412,feature_3
6056,ID_178,Operation_and_Control,5,71.875,feature_3
6057,ID_178,Repairing,6,68.65671641791045,feature_3
6058,ID_178,Operation_Monitoring,7,64.40677966101694,feature_5
6059,ID_178,Quality_Control_Analysis,8,62.65060240963856,feature_1
6060,ID_178,Science,9,62.5,feature_3
6061,ID_178,Reading_Comprehension,10,60.86956521739131,feature_1
6062,ID_178,Instructing,11,60.65573770491803,feature_1
6063,ID_178,Speaking,12,60.0,feature_3
6064,ID_178,Social_Perceptiveness,13,55.223880597014926,feature_1
6065,ID_178,Technology_Design,14,52.85714285714286,feature_1
6066,ID_178,Mathematics,15,52.112676056338024,feature_4
6067,ID_178,Monitoring,16,51.89873417721519,feature_1
6068,ID_178,Critical_Thinking,17,51.85185185185185,feature_2
6069,ID_178,Judgment_and_Decision_Making,18,50.43478260869565,feature_1
6070,ID_178,Learning_Strategies,19,49.46236559139785,feature_1
6071,ID_178,Negotiation,20,48.95833333333333,feature_3
6072,ID_178,Service_Orientation,21,48.9051094890511,feature_1
6073,ID_178,Active_Learning,22,48.86363636363637,feature_3
6074,ID_178,Active_Listening,23,48.837209302325576,feature_3
6075,ID_178,Operations_Analysis,24,48.80952380952381,feature_1
6076,ID_178,Management_of_Personnel_Resources,25,48.717948717948715,feature_1
6077,ID_178,Systems_Evaluation,26,48.484848484848484,feature_4
6078,ID_178,Management_of_Financial_Resources,27,48.46153846153846,feature_5
6079,ID_178,Systems_Analysis,28,47.66355140186916,feature_1
6080,ID_178,Complex_Problem_Solving,29,46.96969696969697,feature_5
6081,ID_178,Coordination,30,45.774647887323944,feature_3
6082,ID_178,Persuasion,31,45.45454545454545,feature_1
6083,ID_178,Programming,32,44.44444444444444,feature_5
6084,ID_178,Time_Management,33,42.58064516129032,feature_4
6085,ID_178,Management_of_Material_Resources,34,42.5,feature_3
6086,ID_179,Operation_and_Control,1,81.25,feature_2
6087,ID_179,Installation,2,80.0,feature_3
6088,ID_179,Equipment_Selection,3,79.24528301886792,feature_1
6089,ID_179,Science,4,77.5,feature_3
6090,ID_179,Mathematics,5,77.46478873239437,feature_1
6091,ID_179,Instructing,6,77.04918032786885,feature_2
6092,ID_179,Management_of_Personnel_Resources,7,75.64102564102564,feature_2
6093,ID_179,Speaking,8,75.55555555555556,feature_1
6094,ID_179,Troubleshooting,9,75.0,feature_1
6095,ID_179,Equipment_Maintenance,10,74.50980392156863,feature_3
6096,ID_179,Active_Learning,11,73.86363636363636,feature_3
6097,ID_179,Systems_Evaluation,12,73.73737373737373,feature_1
6098,ID_179,Social_Perceptiveness,13,73.13432835820896,feature_3
6099,ID_179,Repairing,14,73.13432835820896,feature_2
6100,ID_179,Negotiation,15,72.91666666666666,feature_2
6101,ID_179,Persuasion,16,72.72727272727273,feature_1
6102,ID_179,Monitoring,17,72.15189873417721,feature_2
6103,ID_179,Operation_Monitoring,18,71.1864406779661,feature_1
6104,ID_179,Programming,19,71.11111111111111,feature_3
6105,ID_179,Technology_Design,20,70.0,feature_2
6106,ID_179,Quality_Control_Analysis,21,69.87951807228916,feature_2
6107,ID_179,Active_Listening,22,69.76744186046511,feature_1
6108,ID_179,Critical_Thinking,23,69.44444444444444,feature_1
6109,ID_179,Judgment_and_Decision_Making,24,67.82608695652173,feature_1
6110,ID_179,Learning_Strategies,25,67.74193548387096,feature_1
6111,ID_179,Reading_Comprehension,26,67.3913043478261,feature_1
6112,ID_179,Operations_Analysis,27,66.66666666666666,feature_2
6113,ID_179,Systems_Analysis,28,65.42056074766354,feature_1
6114,ID_179,Complex_Problem_Solving,29,64.39393939393939,feature_3
6115,ID_179,Service_Orientation,30,62.77372262773723,feature_4
6116,ID_179,Management_of_Financial_Resources,31,62.30769230769231,feature_1
6117,ID_179,Coordination,32,61.97183098591549,feature_3
6118,ID_179,Time_Management,33,61.29032258064516,feature_1
6119,ID_179,Management_of_Material_Resources,34,58.75,feature_1
6120,ID_180,Installation,1,77.14285714285715,feature_5
6121,ID_180,Equipment_Selection,2,75.47169811320755,feature_1
6122,ID_180,Troubleshooting,3,75.0,feature_1
6123,ID_180,Equipment_Maintenance,4,74.50980392156863,feature_1
6124,ID_180,Operation_and_Control,5,71.875,feature_1
6125,ID_180,Repairing,6,70.1492537313433,feature_1
6126,ID_180,Operation_Monitoring,7,62.71186440677966,feature_2
6127,ID_180,Quality_Control_Analysis,8,62.65060240963856,feature_1
6128,ID_180,Speaking,9,62.22222222222222,feature_2
6129,ID_180,Monitoring,10,59.49367088607595,feature_5
6130,ID_180,Reading_Comprehension,11,58.69565217391305,feature_1
6131,ID_180,Active_Learning,12,57.95454545454546,feature_4
6132,ID_180,Mathematics,13,57.74647887323944,feature_2
6133,ID_180,Science,14,57.49999999999999,feature_2
6134,ID_180,Social_Perceptiveness,15,56.71641791044776,feature_5
6135,ID_180,Management_of_Personnel_Resources,16,56.41025641025641,feature_2
6136,ID_180,Active_Listening,17,55.81395348837209,feature_2
6137,ID_180,Technology_Design,18,54.285714285714285,feature_1
6138,ID_180,Instructing,19,54.09836065573771,feature_4
6139,ID_180,Negotiation,20,53.125,feature_1
6140,ID_180,Critical_Thinking,21,52.77777777777778,feature_1
6141,ID_180,Judgment_and_Decision_Making,22,51.30434782608696,feature_1
6142,ID_180,Systems_Evaluation,23,49.494949494949495,feature_1
6143,ID_180,Operations_Analysis,24,48.80952380952381,feature_1
6144,ID_180,Persuasion,25,48.484848484848484,feature_3
6145,ID_180,Service_Orientation,26,48.175182481751825,feature_2
6146,ID_180,Complex_Problem_Solving,27,47.72727272727273,feature_4
6147,ID_180,Learning_Strategies,28,47.31182795698925,feature_1
6148,ID_180,Systems_Analysis,29,46.728971962616825,feature_1
6149,ID_180,Management_of_Financial_Resources,30,46.15384615384615,feature_3
6150,ID_180,Coordination,31,45.07042253521127,feature_2
6151,ID_180,Time_Management,32,43.87096774193549,feature_4
6152,ID_180,Programming,33,43.333333333333336,feature_2
6153,ID_180,Management_of_Material_Resources,34,43.125,feature_1
6154,ID_181,Installation,1,80.0,feature_1
6155,ID_181,Equipment_Maintenance,2,78.43137254901961,feature_5
6156,ID_181,Troubleshooting,3,75.0,feature_1
6157,ID_181,Operation_and_Control,4,75.0,feature_5
6158,ID_181,Equipment_Selection,5,73.58490566037736,feature_2
6159,ID_181,Science,6,70.0,feature_2
6160,ID_181,Repairing,7,68.65671641791045,feature_1
6161,ID_181,Operation_Monitoring,8,67.79661016949152,feature_1
6162,ID_181,Mathematics,9,67.6056338028169,feature_2
6163,ID_181,Technology_Design,10,67.14285714285714,feature_1
6164,ID_181,Quality_Control_Analysis,11,66.26506024096386,feature_4
6165,ID_181,Monitoring,12,64.55696202531645,feature_2
6166,ID_181,Social_Perceptiveness,13,61.19402985074627,feature_1
6167,ID_181,Operations_Analysis,14,60.71428571428571,feature_1
6168,ID_181,Instructing,15,60.65573770491803,feature_2
6169,ID_181,Systems_Evaluation,16,59.59595959595959,feature_1
6170,ID_181,Judgment_and_Decision_Making,17,59.130434782608695,feature_1
6171,ID_181,Critical_Thinking,18,58.333333333333336,feature_2
6172,ID_181,Programming,19,57.77777777777777,feature_1
6173,ID_181,Management_of_Personnel_Resources,20,57.692307692307686,feature_3
6174,ID_181,Negotiation,21,57.291666666666664,feature_2
6175,ID_181,Persuasion,22,56.56565656565656,feature_1
6176,ID_181,Reading_Comprehension,23,56.52173913043478,feature_1
6177,ID_181,Active_Learning,24,55.68181818181818,feature_5
6178,ID_181,Speaking,25,55.55555555555556,feature_1
6179,ID_181,Management_of_Financial_Resources,26,55.38461538461539,feature_1
6180,ID_181,Complex_Problem_Solving,27,53.78787878787878,feature_2
6181,ID_181,Learning_Strategies,28,53.76344086021505,feature_1
6182,ID_181,Active_Listening,29,53.48837209302325,feature_1
6183,ID_181,Systems_Analysis,30,53.271028037383175,feature_2
6184,ID_181,Coordination,31,52.112676056338024,feature_1
6185,ID_181,Time_Management,32,50.967741935483865,feature_1
6186,ID_181,Management_of_Material_Resources,33,50.0,feature_2
6187,ID_181,Service_Orientation,34,49.63503649635037,feature_1
6188,ID_182,Installation,1,80.0,feature_2
6189,ID_182,Equipment_Selection,2,75.47169811320755,feature_1
6190,ID_182,Troubleshooting,3,75.0,feature_3
6191,ID_182,Operation_and_Control,4,75.0,feature_4
6192,ID_182,Equipment_Maintenance,5,72.54901960784314,feature_2
6193,ID_182,Repairing,6,65.67164179104478,feature_3
6194,ID_182,Reading_Comprehension,7,63.04347826086957,feature_2
6195,ID_182,Mathematics,8,61.97183098591549,feature_1
6196,ID_182,Management_of_Personnel_Resources,9,60.256410256410255,feature_2
6197,ID_182,Science,10,60.0,feature_4
6198,ID_182,Quality_Control_Analysis,11,57.831325301204814,feature_1
6199,ID_182,Speaking,12,57.77777777777777,feature_1
6200,ID_182,Operation_Monitoring,13,57.6271186440678,feature_5
6201,ID_182,Instructing,14,57.377049180327866,feature_3
6202,ID_182,Monitoring,15,56.9620253164557,feature_4
6203,ID_182,Active_Learning,16,56.81818181818182,feature_1
6204,ID_182,Social_Perceptiveness,17,56.71641791044776,feature_3
6205,ID_182,Negotiation,18,56.25,feature_1
6206,ID_182,Active_Listening,19,55.81395348837209,feature_1
6207,ID_182,Persuasion,20,55.55555555555556,feature_4
6208,ID_182,Technology_Design,21,54.285714285714285,feature_3
6209,ID_182,Systems_Evaluation,22,53.535353535353536,feature_1
6210,ID_182,Critical_Thinking,23,52.77777777777778,feature_1
6211,ID_182,Learning_Strategies,24,52.68817204301075,feature_1
6212,ID_182,Operations_Analysis,25,52.38095238095239,feature_1
6213,ID_182,Judgment_and_Decision_Making,26,51.30434782608696,feature_1
6214,ID_182,Systems_Analysis,27,49.532710280373834,feature_1
6215,ID_182,Complex_Problem_Solving,28,47.72727272727273,feature_3
6216,ID_182,Programming,29,46.666666666666664,feature_2
6217,ID_182,Coordination,30,46.478873239436616,feature_2
6218,ID_182,Management_of_Financial_Resources,31,46.15384615384615,feature_4
6219,ID_182,Service_Orientation,32,45.25547445255474,feature_2
6220,ID_182,Time_Management,33,44.516129032258064,feature_1
6221,ID_182,Management_of_Material_Resources,34,44.375,feature_5
6222,ID_183,Installation,1,74.28571428571429,feature_1
6223,ID_183,Operation_and_Control,2,71.875,feature_1
6224,ID_183,Equipment_Selection,3,67.9245283018868,feature_4
6225,ID_183,Science,4,67.5,feature_3
6226,ID_183,Troubleshooting,5,66.66666666666666,feature_1
6227,ID_183,Management_of_Personnel_Resources,6,66.66666666666666,feature_5
6228,ID_183,Equipment_Maintenance,7,66.66666666666666,feature_2
6229,ID_183,Mathematics,8,66.19718309859155,feature_1
6230,ID_183,Negotiation,9,63.541666666666664,feature_1
6231,ID_183,Technology_Design,10,62.857142857142854,feature_1
6232,ID_183,Systems_Evaluation,11,62.62626262626263,feature_2
6233,ID_183,Active_Learning,12,62.5,feature_1
6234,ID_183,Instructing,13,62.295081967213115,feature_1
6235,ID_183,Speaking,14,62.22222222222222,feature_3
6236,ID_183,Monitoring,15,62.0253164556962,feature_2
6237,ID_183,Operations_Analysis,16,61.904761904761905,feature_1
6238,ID_183,Persuasion,17,61.61616161616161,feature_4
6239,ID_183,Repairing,18,59.70149253731343,feature_2
6240,ID_183,Operation_Monitoring,19,59.32203389830508,feature_1
6241,ID_183,Critical_Thinking,20,59.25925925925925,feature_3
6242,ID_183,Quality_Control_Analysis,21,59.036144578313255,feature_1
6243,ID_183,Reading_Comprehension,22,58.69565217391305,feature_2
6244,ID_183,Judgment_and_Decision_Making,23,58.26086956521739,feature_1
6245,ID_183,Systems_Analysis,24,57.943925233644855,feature_1
6246,ID_183,Learning_Strategies,25,56.98924731182796,feature_1
6247,ID_183,Active_Listening,26,56.97674418604651,feature_2
6248,ID_183,Social_Perceptiveness,27,56.71641791044776,feature_2
6249,ID_183,Programming,28,55.55555555555556,feature_2
6250,ID_183,Management_of_Financial_Resources,29,54.61538461538461,feature_3
6251,ID_183,Complex_Problem_Solving,30,53.03030303030303,feature_2
6252,ID_183,Management_of_Material_Resources,31,50.0,feature_1
6253,ID_183,Coordination,32,49.29577464788733,feature_1
6254,ID_183,Time_Management,33,49.03225806451613,feature_1
6255,ID_183,Service_Orientation,34,48.9051094890511,feature_2
6256,ID_184,Installation,1,74.28571428571429,feature_1
6257,ID_184,Science,2,70.0,feature_1
6258,ID_184,Operation_and_Control,3,68.75,feature_3
6259,ID_184,Mathematics,4,66.19718309859155,feature_1
6260,ID_184,Troubleshooting,5,64.58333333333334,feature_2
6261,ID_184,Monitoring,6,64.55696202531645,feature_2
6262,ID_184,Technology_Design,7,64.28571428571429,feature_2
6263,ID_184,Social_Perceptiveness,8,64.17910447761194,feature_1
6264,ID_184,Management_of_Personnel_Resources,9,62.82051282051282,feature_1
6265,ID_184,Equipment_Maintenance,10,62.745098039215684,feature_1
6266,ID_184,Operation_Monitoring,11,62.71186440677966,feature_1
6267,ID_184,Equipment_Selection,12,62.264150943396224,feature_1
6268,ID_184,Operations_Analysis,13,61.904761904761905,feature_1
6269,ID_184,Instructing,14,60.65573770491803,feature_4
6270,ID_184,Systems_Evaluation,15,59.59595959595959,feature_1
6271,ID_184,Active_Learning,16,59.09090909090909,feature_1
6272,ID_184,Quality_Control_Analysis,17,59.036144578313255,feature_3
6273,ID_184,Negotiation,18,58.333333333333336,feature_1
6274,ID_184,Active_Listening,19,58.139534883720934,feature_3
6275,ID_184,Speaking,20,57.77777777777777,feature_2
6276,ID_184,Persuasion,21,57.57575757575758,feature_3
6277,ID_184,Critical_Thinking,22,57.407407407407405,feature_4
6278,ID_184,Repairing,23,56.71641791044776,feature_2
6279,ID_184,Systems_Analysis,24,56.074766355140184,feature_1
6280,ID_184,Learning_Strategies,25,55.91397849462365,feature_1
6281,ID_184,Judgment_and_Decision_Making,26,55.65217391304348,feature_3
6282,ID_184,Programming,27,54.44444444444444,feature_1
6283,ID_184,Reading_Comprehension,28,54.347826086956516,feature_1
6284,ID_184,Management_of_Financial_Resources,29,52.307692307692314,feature_2
6285,ID_184,Complex_Problem_Solving,30,50.0,feature_1
6286,ID_184,Coordination,31,48.59154929577465,feature_4
6287,ID_184,Time_Management,32,48.38709677419355,feature_1
6288,ID_184,Service_Orientation,33,48.175182481751825,feature_2
6289,ID_184,Management_of_Material_Resources,34,47.5,feature_3
6290,ID_185,Installation,1,77.14285714285715,feature_2
6291,ID_185,Troubleshooting,2,70.83333333333334,feature_5
6292,ID_185,Operation_and_Control,3,68.75,feature_1
6293,ID_185,Science,4,67.5,feature_4
6294,ID_185,Equipment_Maintenance,5,66.66666666666666,feature_4
6295,ID_185,Operation_Monitoring,6,64.40677966101694,feature_1
6296,ID_185,Repairing,7,64.17910447761194,feature_2
6297,ID_185,Equipment_Selection,8,64.15094339622641,feature_2
6298,ID_185,Quality_Control_Analysis,9,62.65060240963856,feature_1
6299,ID_185,Technology_Design,10,60.0,feature_1
6300,ID_185,Mathematics,11,59.154929577464785,feature_2
6301,ID_185,Monitoring,12,55.69620253164557,feature_5
6302,ID_185,Social_Perceptiveness,13,55.223880597014926,feature_3
6303,ID_185,Operations_Analysis,14,54.761904761904766,feature_3
6304,ID_185,Systems_Evaluation,15,54.54545454545454,feature_2
6305,ID_185,Instructing,16,54.09836065573771,feature_1
6306,ID_185,Programming,17,52.22222222222223,feature_4
6307,ID_185,Speaking,18,51.11111111111111,feature_5
6308,ID_185,Reading_Comprehension,19,50.0,feature_1
6309,ID_185,Active_Learning,20,50.0,feature_2
6310,ID_185,Management_of_Personnel_Resources,21,50.0,feature_3
6311,ID_185,Persuasion,22,49.494949494949495,feature_3
6312,ID_185,Critical_Thinking,23,49.074074074074076,feature_2
6313,ID_185,Negotiation,24,48.95833333333333,feature_2
6314,ID_185,Active_Listening,25,48.837209302325576,feature_2
6315,ID_185,Judgment_and_Decision_Making,26,48.69565217391305,feature_3
6316,ID_185,Learning_Strategies,27,46.236559139784944,feature_3
6317,ID_185,Complex_Problem_Solving,28,46.21212121212121,feature_1
6318,ID_185,Systems_Analysis,29,45.794392523364486,feature_3
6319,ID_185,Management_of_Financial_Resources,30,45.38461538461539,feature_2
6320,ID_185,Service_Orientation,31,43.06569343065693,feature_2
6321,ID_185,Coordination,32,42.95774647887324,feature_1
6322,ID_185,Management_of_Material_Resources,33,42.5,feature_1
6323,ID_185,Time_Management,34,41.29032258064516,feature_1
6324,ID_186,Installation,1,82.85714285714286,feature_4
6325,ID_186,Equipment_Selection,2,79.24528301886792,feature_1
